,outflow_EX_ca2_e_forward,outflow_EX_ca2_e_reverse,outflow_EX_so4_e_forward,outflow_EX_so4_e_reverse,outflow_EX_co2_e_forward,outflow_EX_h2o_e_forward,outflow_EX_h2o_e_reverse,outflow_EX_h_e_forward,outflow_EX_h_e_reverse,outflow_2S6HCCi_forward,outflow_2S6HCCi_reverse,outflow_FDH_forward,outflow_FDH_reverse,outflow_EX_k_e_forward,outflow_EX_k_e_reverse,outflow_FBA_forward,outflow_FBA_reverse,outflow_ACACT2r_forward,outflow_ACACT2r_reverse,outflow_ACACT3r_forward,outflow_ACACT3r_reverse,outflow_ACACT4r_reverse,outflow_ACACT5r_1_forward,outflow_ACACT5r_1_reverse,outflow_ACACT6r_1_forward,outflow_ACACT6r_1_reverse,outflow_ACACT7r_forward,outflow_ACACT7r_reverse,outflow_ACACT1r_reverse,outflow_ACCOAC_forward,outflow_ACCOAC_reverse,outflow_ACGK_forward,outflow_ACGK_reverse,outflow_FOLD3_forward,outflow_FOLD3_reverse,outflow_ACKr_forward,outflow_ACKr_reverse,outflow_ACLDC_forward,outflow_ACONT_forward,outflow_ACONT_reverse,outflow_ACOAD2_forward,outflow_ACOAD2_reverse,outflow_ACOAD1_forward,outflow_ACOTA_forward,outflow_ACOTA_reverse,outflow_APATi_forward,outflow_APTA1i_reverse,outflow_ACTD2_forward,outflow_ACTD2_reverse,outflow_ADCL_forward,outflow_ADCS_forward,outflow_ADCS_reverse,outflow_ADK1_reverse,outflow_EX_mg2_e_forward,outflow_EX_mg2_e_reverse,outflow_AMMQT7_forward,outflow_AMMQT7_reverse,outflow_ANPRT_reverse,outflow_ADPDA_forward,outflow_ADPDA_reverse,outflow_ANS_forward,outflow_ANS_reverse,outflow_ADSL2r_forward,outflow_ADSL2r_reverse,outflow_ADSL1r_forward,outflow_ADSL1r_reverse,outflow_ADSS_forward,outflow_ADSS_reverse,outflow_ARGSL_reverse,outflow_ARGSS_forward,outflow_ARGSS_reverse,outflow_AGPATr_BS_forward,outflow_AGPATr_BS_reverse,outflow_AGPR_forward,outflow_AGPR_reverse,outflow_AICART_forward,outflow_AICART_reverse,outflow_AKGDH_forward,outflow_AKGDH_reverse,outflow_AIRC1_forward,outflow_AIRC1_reverse,outflow_ATPM_forward,outflow_ATPM_reverse,outflow_BIOMASS_BS_10_forward,outflow_BIOMASS_BS_10_reverse,outflow_EX_nh4_e_forward,outflow_ALAALAr_forward,outflow_ALAALAr_reverse,outflow_AKP1_forward,outflow_AKP1_reverse,outflow_ALAR_forward,outflow_ALATA_L_forward,outflow_ALATA_L_reverse,outflow_CO2t_forward,outflow_CO2t_reverse,outflow_EX_o2_e_forward,outflow_EX_o2_e_reverse,outflow_ASAD_forward,outflow_ASAD_reverse,outflow_ASNS1_forward,outflow_ASNS1_reverse,outflow_ASPCT_forward,outflow_ASPCT_reverse,outflow_ASPK_forward,outflow_ASPK_reverse,outflow_ASPO6_reverse,outflow_ASPTA_forward,outflow_ASPTA_reverse,outflow_ATPPRT_forward,outflow_ATPPRT_reverse,outflow_ATPS4r_forward,outflow_ATPS4r_reverse,outflow_EX_pi_e_forward,outflow_EX_pi_e_reverse,outflow_CTPS1_forward,outflow_CTPS1_reverse,outflow_CS_forward,outflow_CYOR3m_forward,outflow_CYOR3m_reverse,outflow_CAT_forward,outflow_CAT_reverse,outflow_CAt4_forward,outflow_CAt4_reverse,outflow_CYOO3_forward,outflow_CYOO3_reverse,outflow_CYSTGL_reverse,outflow_CYSTS_forward,outflow_CYSTS_reverse,outflow_CBPS_reverse,outflow_CYTDK1_forward,outflow_CYTDK1_reverse,outflow_CDGPT_BS_forward,outflow_CDGPT_BS_reverse,outflow_CDPDSP_BS_forward,outflow_CDPDSP_BS_reverse,outflow_CDPMEK_forward,outflow_CDPMEK_reverse,outflow_CHORM_reverse,outflow_CHORS_forward,outflow_CHORS_reverse,outflow_CYTK1_forward,outflow_CYTK1_reverse,outflow_CYTOM_forward,outflow_CYTOM_reverse,outflow_CLPNS2_BS_forward,outflow_CLPNS2_BS_reverse,outflow_DAPDC_forward,outflow_FRTT_forward,outflow_FRTT_reverse,outflow_DGK1_forward,outflow_DGK1_reverse,outflow_DGNSK_forward,outflow_DHAD1_forward,outflow_DHAD1_reverse,outflow_G3POA_BS_forward,outflow_G3POA_BS_reverse,outflow_DHDPRy_reverse,outflow_DHDPS_forward,outflow_DHDPS_reverse,outflow_G5SADs_forward,outflow_G5SADs_reverse,outflow_DHFR_reverse,outflow_DHFS_forward,outflow_DHFS_reverse,outflow_DHNAOT7_forward,outflow_DHNAOT7_reverse,outflow_GGTT_forward,outflow_GGTT_reverse,outflow_GCALDD_forward,outflow_GCALDD_reverse,outflow_GAPD_forward,outflow_GAPD_reverse,outflow_DHNPA_1_forward,outflow_DHNPA_1_reverse,outflow_DHORTS_forward,outflow_DHORTS_reverse,outflow_DHORDi_forward,outflow_DHORDi_reverse,outflow_GK1_reverse,outflow_FE3t_forward,outflow_DHQTi_forward,outflow_DHQTi_reverse,outflow_DHQS_forward,outflow_DHQS_reverse,outflow_H2Ot_forward,outflow_H2Ot_reverse,outflow_HCO3E_forward,outflow_HCO3E_reverse,outflow_FUM_forward,outflow_FUM_reverse,outflow_GRTT_forward,outflow_GRTT_reverse,outflow_G3PCT_forward,outflow_G3PCT_reverse,outflow_G3PD1ir_forward,outflow_G3PD1ir_reverse,outflow_G5SD_forward,outflow_G5SD_reverse,outflow_GLNS_forward,outflow_GLNS_reverse,outflow_GLUPRT_forward,outflow_GLUPRT_reverse,outflow_GLU5K_forward,outflow_GLU5K_reverse,outflow_GALUi_forward,outflow_GALUi_reverse,outflow_DMATT_forward,outflow_DMATT_reverse,outflow_GAPDi_nadp_reverse,outflow_GLUR_forward,outflow_GLUR_reverse,outflow_GLXCBL_forward,outflow_GLXCBL_reverse,outflow_GARFT_forward,outflow_GARFT_reverse,outflow_GF6PTA_reverse,outflow_DMPPS_forward,outflow_DMPPS_reverse,outflow_GLYCK_forward,outflow_GHMT2r_forward,outflow_GLYCTO1_reverse,outflow_GLYK_forward,outflow_GMPS2_reverse,outflow_IMPC_forward,outflow_IMPC_reverse,outflow_DRPA_forward,outflow_DRPA_reverse,outflow_IPDPS_forward,outflow_IPDPS_reverse,outflow_DTMPK_forward,outflow_DTMPK_reverse,outflow_GTPCI_forward,outflow_GTPCI_reverse,outflow_GUAPRT_forward,outflow_GUAPRT_reverse,outflow_HACD2_forward,outflow_HACD2_reverse,outflow_HACD1_1_forward,outflow_HACD1_1_reverse,outflow_HEXTT_forward,outflow_HEXTT_reverse,outflow_DXPRIi_forward,outflow_HISTD_reverse,outflow_DXPS_forward,outflow_DXPS_reverse,outflow_HISTP_forward,outflow_ECOAH2_forward,outflow_ECOAH2_reverse,outflow_Kt1_forward,outflow_Kt1_reverse,outflow_HPPK_forward,outflow_HPPK_reverse,outflow_HSDy_forward,outflow_HSDy_reverse,outflow_HSK_forward,outflow_HSK_reverse,outflow_HSST_forward,outflow_HSST_reverse,outflow_ECOAH3_forward,outflow_ECOAH3_reverse,outflow_HSTPTr_forward,outflow_HSTPTr_reverse,outflow_ECOAH4_forward,outflow_ECOAH4_reverse,outflow_ICDHyr_forward,outflow_ICDHyr_reverse,outflow_IG3PS_1_forward,outflow_IG3PS_1_reverse,outflow_IGPDH_1_reverse,outflow_IGPS_forward,outflow_IGPS_reverse,outflow_ILEDHr_reverse,outflow_IMPD_forward,outflow_ILETA_forward,outflow_ILETA_reverse,outflow_ECOAH5_1_forward,outflow_ECOAH6_reverse,outflow_LIPO1S24_BS_forward,outflow_LIPO1S24_BS_reverse,outflow_IPMD_forward,outflow_IPMD_reverse,outflow_LIPO2S24_BS_reverse,outflow_MECDPS_forward,outflow_LIPO3S24_BS_forward,outflow_MTHFD_reverse,outflow_MCSNAH_reverse,outflow_NADH4_reverse,outflow_MDH_forward,outflow_ORNTAC_1_forward,outflow_MECDPDH2_reverse,outflow_NDPK7_forward,outflow_NDPK5_forward,outflow_PYNP1_forward,outflow_NPHS_reverse,outflow_OCBT_1_reverse,outflow_PPNDH_forward,outflow_PRASCSi_reverse,outflow_PRMICI_reverse,outflow_SHSL2_forward,outflow_PSCVT_forward,outflow_OIVD1r_forward,outflow_SUCD5_BS_reverse,outflow_SUCOAS_forward,outflow_SUCOAS_reverse,outflow_TMDPP_reverse,outflow_TECA1S45_forward,outflow_TECA4S_BS_forward,outflow_UAG2E_forward,outflow_UAGPT3_reverse,outflow_UAPGR_forward,outflow_UAPGR_reverse,outflow_UGMDDS_forward,outflow_UGMDDS_reverse,outflow_UMPK_forward,outflow_ACOAD4_1_forward,outflow_ACOAD6_reverse,outflow_ACOAD7_reverse,outflow_DHAD3_forward,outflow_GLCpts_reverse,outflow_HACD3_forward,outflow_FACOAL150_anteiso_reverse,outflow_FACOAL160_ISO_forward,outflow_KAS4_reverse,outflow_KAS6_forward,outflow_KAS6_reverse,outflow_KAS11_forward,outflow_KAS11_reverse,outflow_PGMT_forward,outflow_RNDR3_forward,outflow_TECA3S45_reverse,outflow_PGM_reverse,outflow_PHCYT_BS_forward,inflow_EX_ca2_e_forward,inflow_EX_ca2_e_reverse,inflow_EX_so4_e_forward,inflow_EX_so4_e_reverse,inflow_EX_co2_e_forward,inflow_EX_h2o_e_forward,inflow_EX_h2o_e_reverse,inflow_EX_h_e_forward,inflow_EX_h_e_reverse,inflow_2S6HCCi_forward,inflow_2S6HCCi_reverse,inflow_FDH_forward,inflow_FDH_reverse,inflow_EX_k_e_forward,inflow_EX_k_e_reverse,inflow_FBA_forward,inflow_FBA_reverse,inflow_ACACT2r_forward,inflow_ACACT2r_reverse,inflow_ACACT3r_forward,inflow_ACACT3r_reverse,inflow_ACACT4r_reverse,inflow_ACACT5r_1_forward,inflow_ACACT5r_1_reverse,inflow_ACACT6r_1_forward,inflow_ACACT6r_1_reverse,inflow_ACACT7r_forward,inflow_ACACT7r_reverse,inflow_ACACT1r_reverse,inflow_ACCOAC_forward,inflow_ACCOAC_reverse,inflow_ACGK_forward,inflow_ACGK_reverse,inflow_FOLD3_forward,inflow_FOLD3_reverse,inflow_ACKr_forward,inflow_ACKr_reverse,inflow_ACLDC_forward,inflow_ACONT_forward,inflow_ACONT_reverse,inflow_ACOAD2_forward,inflow_ACOAD2_reverse,inflow_ACOAD1_forward,inflow_ACOTA_forward,inflow_ACOTA_reverse,inflow_APATi_forward,inflow_APTA1i_reverse,inflow_ACTD2_forward,inflow_ACTD2_reverse,inflow_ADCL_forward,inflow_ADCS_forward,inflow_ADCS_reverse,inflow_ADK1_reverse,inflow_EX_mg2_e_forward,inflow_EX_mg2_e_reverse,inflow_AMMQT7_forward,inflow_AMMQT7_reverse,inflow_ANPRT_reverse,inflow_ADPDA_forward,inflow_ADPDA_reverse,inflow_ANS_forward,inflow_ANS_reverse,inflow_ADSL2r_forward,inflow_ADSL2r_reverse,inflow_ADSL1r_forward,inflow_ADSL1r_reverse,inflow_ADSS_forward,inflow_ADSS_reverse,inflow_ARGSL_reverse,inflow_ARGSS_forward,inflow_ARGSS_reverse,inflow_AGPATr_BS_forward,inflow_AGPATr_BS_reverse,inflow_AGPR_forward,inflow_AGPR_reverse,inflow_AICART_forward,inflow_AICART_reverse,inflow_AKGDH_forward,inflow_AKGDH_reverse,inflow_AIRC1_forward,inflow_AIRC1_reverse,inflow_ATPM_forward,inflow_ATPM_reverse,inflow_BIOMASS_BS_10_forward,inflow_BIOMASS_BS_10_reverse,inflow_EX_nh4_e_forward,inflow_ALAALAr_forward,inflow_ALAALAr_reverse,inflow_AKP1_forward,inflow_AKP1_reverse,inflow_ALAR_forward,inflow_ALATA_L_forward,inflow_ALATA_L_reverse,inflow_CO2t_forward,inflow_CO2t_reverse,inflow_EX_o2_e_forward,inflow_EX_o2_e_reverse,inflow_ASAD_forward,inflow_ASAD_reverse,inflow_ASNS1_forward,inflow_ASNS1_reverse,inflow_ASPCT_forward,inflow_ASPCT_reverse,inflow_ASPK_forward,inflow_ASPK_reverse,inflow_ASPO6_reverse,inflow_ASPTA_forward,inflow_ASPTA_reverse,inflow_ATPPRT_forward,inflow_ATPPRT_reverse,inflow_ATPS4r_forward,inflow_ATPS4r_reverse,inflow_EX_pi_e_forward,inflow_EX_pi_e_reverse,inflow_CTPS1_forward,inflow_CTPS1_reverse,inflow_CS_forward,inflow_CYOR3m_forward,inflow_CYOR3m_reverse,inflow_CAT_forward,inflow_CAT_reverse,inflow_CAt4_forward,inflow_CAt4_reverse,inflow_CYOO3_forward,inflow_CYOO3_reverse,inflow_CYSTGL_reverse,inflow_CYSTS_forward,inflow_CYSTS_reverse,inflow_CBPS_reverse,inflow_CYTDK1_forward,inflow_CYTDK1_reverse,inflow_CDGPT_BS_forward,inflow_CDGPT_BS_reverse,inflow_CDPDSP_BS_forward,inflow_CDPDSP_BS_reverse,inflow_CDPMEK_forward,inflow_CDPMEK_reverse,inflow_CHORM_reverse,inflow_CHORS_forward,inflow_CHORS_reverse,inflow_CYTK1_forward,inflow_CYTK1_reverse,inflow_CYTOM_forward,inflow_CYTOM_reverse,inflow_CLPNS2_BS_forward,inflow_CLPNS2_BS_reverse,inflow_DAPDC_forward,inflow_FRTT_forward,inflow_FRTT_reverse,inflow_DGK1_forward,inflow_DGK1_reverse,inflow_DGNSK_forward,inflow_DHAD1_forward,inflow_DHAD1_reverse,inflow_G3POA_BS_forward,inflow_G3POA_BS_reverse,inflow_DHDPRy_reverse,inflow_DHDPS_forward,inflow_DHDPS_reverse,inflow_G5SADs_forward,inflow_G5SADs_reverse,inflow_DHFR_reverse,inflow_DHFS_forward,inflow_DHFS_reverse,inflow_DHNAOT7_forward,inflow_DHNAOT7_reverse,inflow_GGTT_forward,inflow_GGTT_reverse,inflow_GCALDD_forward,inflow_GCALDD_reverse,inflow_GAPD_forward,inflow_GAPD_reverse,inflow_DHNPA_1_forward,inflow_DHNPA_1_reverse,inflow_DHORTS_forward,inflow_DHORTS_reverse,inflow_DHORDi_forward,inflow_DHORDi_reverse,inflow_GK1_reverse,inflow_FE3t_forward,inflow_DHQTi_forward,inflow_DHQTi_reverse,inflow_DHQS_forward,inflow_DHQS_reverse,inflow_H2Ot_forward,inflow_H2Ot_reverse,inflow_HCO3E_forward,inflow_HCO3E_reverse,inflow_FUM_forward,inflow_FUM_reverse,inflow_GRTT_forward,inflow_GRTT_reverse,inflow_G3PCT_forward,inflow_G3PCT_reverse,inflow_G3PD1ir_forward,inflow_G3PD1ir_reverse,inflow_G5SD_forward,inflow_G5SD_reverse,inflow_GLNS_forward,inflow_GLNS_reverse,inflow_GLUPRT_forward,inflow_GLUPRT_reverse,inflow_GLU5K_forward,inflow_GLU5K_reverse,inflow_GALUi_forward,inflow_GALUi_reverse,inflow_DMATT_forward,inflow_DMATT_reverse,inflow_GAPDi_nadp_reverse,inflow_GLUR_forward,inflow_GLUR_reverse,inflow_GLXCBL_forward,inflow_GLXCBL_reverse,inflow_GARFT_forward,inflow_GARFT_reverse,inflow_GF6PTA_reverse,inflow_DMPPS_forward,inflow_DMPPS_reverse,inflow_GLYCK_forward,inflow_GHMT2r_forward,inflow_GLYCTO1_reverse,inflow_GLYK_forward,inflow_GMPS2_reverse,inflow_IMPC_forward,inflow_IMPC_reverse,inflow_DRPA_forward,inflow_DRPA_reverse,inflow_IPDPS_forward,inflow_IPDPS_reverse,inflow_DTMPK_forward,inflow_DTMPK_reverse,inflow_GTPCI_forward,inflow_GTPCI_reverse,inflow_GUAPRT_forward,inflow_GUAPRT_reverse,inflow_HACD2_forward,inflow_HACD2_reverse,inflow_HACD1_1_forward,inflow_HACD1_1_reverse,inflow_HEXTT_forward,inflow_HEXTT_reverse,inflow_DXPRIi_forward,inflow_HISTD_reverse,inflow_DXPS_forward,inflow_DXPS_reverse,inflow_HISTP_forward,inflow_ECOAH2_forward,inflow_ECOAH2_reverse,inflow_Kt1_forward,inflow_Kt1_reverse,inflow_HPPK_forward,inflow_HPPK_reverse,inflow_HSDy_forward,inflow_HSDy_reverse,inflow_HSK_forward,inflow_HSK_reverse,inflow_HSST_forward,inflow_HSST_reverse,inflow_ECOAH3_forward,inflow_ECOAH3_reverse,inflow_HSTPTr_forward,inflow_HSTPTr_reverse,inflow_ECOAH4_forward,inflow_ECOAH4_reverse,inflow_ICDHyr_forward,inflow_ICDHyr_reverse,inflow_IG3PS_1_forward,inflow_IG3PS_1_reverse,inflow_IGPDH_1_reverse,inflow_IGPS_forward,inflow_IGPS_reverse,inflow_ILEDHr_reverse,inflow_IMPD_forward,inflow_ILETA_forward,inflow_ILETA_reverse,inflow_ECOAH5_1_forward,inflow_ECOAH6_reverse,inflow_LIPO1S24_BS_forward,inflow_LIPO1S24_BS_reverse,inflow_IPMD_forward,inflow_IPMD_reverse,inflow_LIPO2S24_BS_reverse,inflow_MECDPS_forward,inflow_LIPO3S24_BS_forward,inflow_MTHFD_reverse,inflow_MCSNAH_reverse,inflow_NADH4_reverse,inflow_MDH_forward,inflow_ORNTAC_1_forward,inflow_MECDPDH2_reverse,inflow_NDPK7_forward,inflow_NDPK5_forward,inflow_PYNP1_forward,inflow_NPHS_reverse,inflow_OCBT_1_reverse,inflow_PPNDH_forward,inflow_PRASCSi_reverse,inflow_PRMICI_reverse,inflow_SHSL2_forward,inflow_PSCVT_forward,inflow_OIVD1r_forward,inflow_SUCD5_BS_reverse,inflow_SUCOAS_forward,inflow_SUCOAS_reverse,inflow_TMDPP_reverse,inflow_TECA1S45_forward,inflow_TECA4S_BS_forward,inflow_UAG2E_forward,inflow_UAGPT3_reverse,inflow_UAPGR_forward,inflow_UAPGR_reverse,inflow_UGMDDS_forward,inflow_UGMDDS_reverse,inflow_UMPK_forward,inflow_ACOAD4_1_forward,inflow_ACOAD6_reverse,inflow_ACOAD7_reverse,inflow_DHAD3_forward,inflow_GLCpts_reverse,inflow_HACD3_forward,inflow_FACOAL150_anteiso_reverse,inflow_FACOAL160_ISO_forward,inflow_KAS4_reverse,inflow_KAS6_forward,inflow_KAS6_reverse,inflow_KAS11_forward,inflow_KAS11_reverse,inflow_PGMT_forward,inflow_RNDR3_forward,inflow_TECA3S45_reverse,inflow_PGM_reverse,inflow_PHCYT_BS_forward,essentiality
EX_ca2_e_forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24837036965297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
