dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
199,224308,BSU30380,,NE,12682299,
199,224308,BSU30370,,NE,12682299,
199,224308,BSU30360,,NE,12682299,
199,224308,BSU30350,,NE,12682299,
199,224308,BSU30300,,NE,12682299,
199,224308,BSU30290,,NE,12682299,
199,224308,BSU30270,,NE,12682299,
199,224308,BSU30260,,NE,12682299,
199,224308,BSU30250,,NE,12682299,
199,224308,BSU30230,,NE,12682299,
199,224308,BSU30200,,NE,12682299,
199,224308,BSU30170,,NE,12682299,
199,224308,BSU30160,,NE,12682299,
199,224308,BSU30150,,NE,12682299,
199,224308,BSU30135,,NE,12682299,
199,224308,BSU30120,,NE,12682299,
199,224308,BSU30110,,NE,12682299,
199,224308,BSU30090,,NE,12682299,
199,224308,BSU30080,,NE,12682299,
199,224308,BSU30070,,NE,12682299,
199,224308,BSU30060,,NE,12682299,
199,224308,BSU29980,,NE,12682299,
199,224308,BSU29970,,NE,12682299,
199,224308,BSU29930,,NE,12682299,
199,224308,BSU29890,,NE,12682299,
199,224308,BSU29880,,NE,12682299,
199,224308,BSU29870,,NE,12682299,
199,224308,BSU29860,,NE,12682299,
199,224308,BSU29840,,NE,12682299,
199,224308,BSU29830,,NE,12682299,
199,224308,BSU29820,,NE,12682299,
199,224308,BSU29805,,NE,12682299,
199,224308,BSU29780,,NE,12682299,
199,224308,BSU29750,,NE,12682299,
199,224308,BSU29730,,NE,12682299,
199,224308,BSU29720,,NE,12682299,
199,224308,BSU29710,,NE,12682299,
199,224308,BSU29640,,NE,12682299,
199,224308,BSU29610,,NE,12682299,
199,224308,BSU29590,,NE,12682299,
199,224308,BSU29560,,NE,12682299,
199,224308,BSU29550,,NE,12682299,
199,224308,BSU29540,,NE,12682299,
199,224308,BSU29530,,NE,12682299,
199,224308,BSU29510,,NE,12682299,
199,224308,BSU29500,,NE,12682299,
199,224308,BSU29480,,NE,12682299,
199,224308,BSU29460,,NE,12682299,
199,224308,BSU29440,,NE,12682299,
199,224308,BSU29420,,NE,12682299,
199,224308,BSU29400,,NE,12682299,
199,224308,BSU29390,,NE,12682299,
199,224308,BSU29380,,NE,12682299,
199,224308,BSU29370,,NE,12682299,
199,224308,BSU29320,,NE,12682299,
199,224308,BSU29310,,NE,12682299,
199,224308,BSU29290,,NE,12682299,
199,224308,BSU29250,,NE,12682299,
199,224308,BSU29249,,NE,12682299,
199,224308,BSU29240,,NE,12682299,
199,224308,BSU29239,,NE,12682299,
199,224308,BSU29170,,NE,12682299,
199,224308,BSU29160,,NE,12682299,
199,224308,BSU29150,,NE,12682299,
199,224308,BSU29120,,NE,12682299,
199,224308,BSU29110,,NE,12682299,
199,224308,BSU29070,,NE,12682299,
199,224308,BSU29060,,NE,12682299,
199,224308,BSU29050,,NE,12682299,
199,224308,BSU29040,,NE,12682299,
199,224308,BSU29030,,NE,12682299,
199,224308,BSU29020,,NE,12682299,
199,224308,BSU29000,,NE,12682299,
199,224308,BSU28970,,NE,12682299,
199,224308,BSU28960,,NE,12682299,
199,224308,BSU28950,,NE,12682299,
199,224308,BSU28940,,NE,12682299,
199,224308,BSU28930,,NE,12682299,
199,224308,BSU28920,,NE,12682299,
199,224308,BSU28900,,NE,12682299,
199,224308,BSU28830,,NE,12682299,
199,224308,BSU28820,,NE,12682299,
199,224308,BSU28810,,NE,12682299,
199,224308,BSU28800,,NE,12682299,
199,224308,BSU28790,,NE,12682299,
199,224308,BSU28760,,NE,12682299,
199,224308,BSU28750,,NE,12682299,
199,224308,BSU28740,,NE,12682299,
199,224308,BSU28720,,NE,12682299,
199,224308,BSU28710,,NE,12682299,
199,224308,BSU28700,,NE,12682299,
199,224308,BSU28690,,NE,12682299,
199,224308,BSU28680,,NE,12682299,
199,224308,BSU28670,,NE,12682299,
199,224308,BSU28660,,NE,12682299,
199,224308,BSU28650,,NE,12682299,
199,224308,BSU28620,,NE,12682299,
199,224308,BSU28600,,NE,12682299,
199,224308,BSU28570,,NE,12682299,
199,224308,BSU28560,,NE,12682299,
199,224308,BSU28550,,NE,12682299,
199,224308,BSU28520,,NE,12682299,
199,224308,BSU28510,,NE,12682299,
199,224308,BSU28470,,NE,12682299,
199,224308,BSU28450,,NE,12682299,
199,224308,BSU28440,,NE,12682299,
199,224308,BSU28420,,NE,12682299,
199,224308,BSU28410,,NE,12682299,
199,224308,BSU28400,,NE,12682299,
199,224308,BSU28380,,NE,12682299,
199,224308,BSU28370,,NE,12682299,
199,224308,BSU28360,,NE,12682299,
199,224308,BSU28320,,NE,12682299,
199,224308,BSU28300,,NE,12682299,
199,224308,BSU28270,,NE,12682299,
199,224308,BSU28250,,NE,12682299,
199,224308,BSU28240,,NE,12682299,
199,224308,BSU28220,,NE,12682299,
199,224308,BSU28200,,NE,12682299,
199,224308,BSU28180,,NE,12682299,
199,224308,BSU28170,,NE,12682299,
199,224308,BSU28160,,NE,12682299,
199,224308,BSU28150,,NE,12682299,
199,224308,BSU28140,,NE,12682299,
199,224308,BSU28130,,NE,12682299,
199,224308,BSU28120,,NE,12682299,
199,224308,BSU28110,,NE,12682299,
199,224308,BSU28100,,NE,12682299,
199,224308,BSU28099,,NE,12682299,
199,224308,BSU28080,,NE,12682299,
199,224308,BSU28070,,NE,12682299,
199,224308,BSU27990,,NE,12682299,
199,224308,BSU27970,,NE,12682299,
199,224308,BSU27950,,NE,12682299,
199,224308,BSU27910,,NE,12682299,
199,224308,BSU27900,,NE,12682299,
199,224308,BSU27890,,NE,12682299,
199,224308,BSU27880,,NE,12682299,
199,224308,BSU27860,,NE,12682299,
199,224308,BSU27850,,NE,12682299,
199,224308,BSU27840,,NE,12682299,
199,224308,BSU27830,,NE,12682299,
199,224308,BSU27820,,NE,12682299,
199,224308,BSU27809,,NE,12682299,
199,224308,BSU27800,,NE,12682299,
199,224308,BSU27785,,NE,12682299,
199,224308,BSU27760,,NE,12682299,
199,224308,BSU27750,,NE,12682299,
199,224308,BSU27740,,NE,12682299,
199,224308,BSU27730,,NE,12682299,
199,224308,BSU27720,,NE,12682299,
199,224308,BSU27710,,NE,12682299,
199,224308,BSU27700,,NE,12682299,
199,224308,BSU27660,,NE,12682299,
199,224308,BSU27650,,NE,12682299,
199,224308,BSU27640,,NE,12682299,
199,224308,BSU27630,,NE,12682299,
199,224308,BSU27620,,NE,12682299,
199,224308,BSU27610,,NE,12682299,
199,224308,BSU27600,,NE,12682299,
199,224308,BSU27580,,NE,12682299,
199,224308,BSU27570,,NE,12682299,
199,224308,BSU27540,,NE,12682299,
199,224308,BSU27530,,NE,12682299,
199,224308,BSU27500,,NE,12682299,
199,224308,BSU27490,,NE,12682299,
199,224308,BSU27480,,NE,12682299,
199,224308,BSU27469,,NE,12682299,
199,224308,BSU27468,,NE,12682299,
199,224308,BSU27460,,NE,12682299,
199,224308,BSU27450,,NE,12682299,
199,224308,BSU27440,,NE,12682299,
199,224308,BSU27430,,NE,12682299,
199,224308,BSU27400,,NE,12682299,
199,224308,BSU27390,,NE,12682299,
199,224308,BSU27380,,NE,12682299,
199,224308,BSU27370,,NE,12682299,
199,224308,BSU27340,,NE,12682299,
199,224308,BSU27300,,NE,12682299,
199,224308,BSU27290,,NE,12682299,
199,224308,BSU27280,,NE,12682299,
199,224308,BSU27260,,NE,12682299,
199,224308,BSU27250,,NE,12682299,
199,224308,BSU27240,,NE,12682299,
199,224308,BSU27220,,NE,12682299,
199,224308,BSU27210,,NE,12682299,
199,224308,BSU27200,,NE,12682299,
199,224308,BSU27190,,NE,12682299,
199,224308,BSU27180,,NE,12682299,
199,224308,BSU27170,,NE,12682299,
199,224308,BSU27160,,NE,12682299,
199,224308,BSU27150,,NE,12682299,
199,224308,BSU27140,,NE,12682299,
199,224308,BSU27120,,NE,12682299,
199,224308,BSU27110,,NE,12682299,
199,224308,BSU27100,,NE,12682299,
199,224308,BSU27090,,NE,12682299,
199,224308,BSU27060,,NE,12682299,
199,224308,BSU27050,,NE,12682299,
199,224308,BSU27040,,NE,12682299,
199,224308,BSU27030,,NE,12682299,
199,224308,BSU27020,,NE,12682299,
199,224308,BSU27010,,NE,12682299,
199,224308,BSU26970,,NE,12682299,
199,224308,BSU26960,,NE,12682299,
199,224308,BSU26950,,NE,12682299,
199,224308,BSU26940,,NE,12682299,
199,224308,BSU26910,,NE,12682299,
199,224308,BSU26890,,NE,12682299,
199,224308,BSU26880,,NE,12682299,
199,224308,BSU26870,,NE,12682299,
199,224308,BSU26850,,NE,12682299,
199,224308,BSU26840,,NE,12682299,
199,224308,BSU26810,,NE,12682299,
199,224308,BSU26790,,NE,12682299,
199,224308,BSU26780,,NE,12682299,
199,224308,BSU26770,,NE,12682299,
199,224308,BSU26760,,NE,12682299,
199,224308,BSU26740,,NE,12682299,
199,224308,BSU26680,,NE,12682299,
199,224308,BSU26670,,NE,12682299,
199,224308,BSU26650,,NE,12682299,
199,224308,BSU26640,,NE,12682299,
199,224308,BSU26630,,NE,12682299,
199,224308,BSU26620,,NE,12682299,
199,224308,BSU26600,,NE,12682299,
199,224308,BSU26570,,NE,12682299,
199,224308,BSU26550,,NE,12682299,
199,224308,BSU26540,,NE,12682299,
199,224308,BSU26510,,NE,12682299,
199,224308,BSU26490,,NE,12682299,
199,224308,BSU26480,,NE,12682299,
199,224308,BSU26470,,NE,12682299,
199,224308,BSU26450,,NE,12682299,
199,224308,BSU26440,,NE,12682299,
199,224308,BSU26430,,NE,12682299,
199,224308,BSU26420,,NE,12682299,
199,224308,BSU26400,,NE,12682299,
199,224308,BSU26370,,NE,12682299,
199,224308,BSU26350,,NE,12682299,
199,224308,BSU26330,,NE,12682299,
199,224308,BSU26320,,NE,12682299,
199,224308,BSU26310,,NE,12682299,
199,224308,BSU26270,,NE,12682299,
199,224308,BSU26260,,NE,12682299,
199,224308,BSU26259,,NE,12682299,
199,224308,BSU26250,,NE,12682299,
199,224308,BSU26230,,NE,12682299,
199,224308,BSU26210,,NE,12682299,
199,224308,BSU26200,,NE,12682299,
199,224308,BSU26170,,NE,12682299,
199,224308,BSU26160,,NE,12682299,
199,224308,BSU26130,,NE,12682299,
199,224308,BSU26120,,NE,12682299,
199,224308,BSU26100,,NE,12682299,
199,224308,BSU26090,,NE,12682299,
199,224308,BSU26020,,NE,12682299,
199,224308,BSU26010,,NE,12682299,
199,224308,BSU26000,,NE,12682299,
199,224308,BSU25990,,NE,12682299,
199,224308,BSU25980,,NE,12682299,
199,224308,BSU25970,,NE,12682299,
199,224308,BSU25960,,NE,12682299,
199,224308,BSU25950,,NE,12682299,
199,224308,BSU25940,,NE,12682299,
199,224308,BSU25900,,NE,12682299,
199,224308,BSU25890,,NE,12682299,
199,224308,BSU25870,,NE,12682299,
199,224308,BSU25860,,NE,12682299,
199,224308,BSU25850,,NE,12682299,
199,224308,BSU25840,,NE,12682299,
199,224308,BSU25830,,NE,12682299,
199,224308,BSU25810,,NE,12682299,
199,224308,BSU25800,,NE,12682299,
199,224308,BSU25790,,NE,12682299,
199,224308,BSU25780,,NE,12682299,
199,224308,BSU25750,,NE,12682299,
199,224308,BSU25730,,NE,12682299,
199,224308,BSU25710,,NE,12682299,
199,224308,BSU25700,,NE,12682299,
199,224308,BSU25680,,NE,12682299,
199,224308,BSU25660,,NE,12682299,
199,224308,BSU25600,,NE,12682299,
199,224308,BSU25569,,NE,12682299,
199,224308,BSU25560,,NE,12682299,
199,224308,BSU25520,,NE,12682299,
199,224308,BSU25500,,NE,12682299,
199,224308,BSU25490,,NE,12682299,
199,224308,BSU25470,,NE,12682299,
199,224308,BSU25450,,NE,12682299,
199,224308,BSU25400,,NE,12682299,
199,224308,BSU25390,,NE,12682299,
199,224308,BSU25380,,NE,12682299,
199,224308,BSU25370,,NE,12682299,
199,224308,BSU25360,,NE,12682299,
199,224308,BSU25340,,NE,12682299,
199,224308,BSU25330,,NE,12682299,
199,224308,BSU25310,,NE,12682299,
199,224308,BSU25300,,NE,12682299,
199,224308,BSU25289,,NE,12682299,
199,224308,BSU25240,,NE,12682299,
199,224308,BSU25230,,NE,12682299,
199,224308,BSU25190,,NE,12682299,
199,224308,BSU25150,,NE,12682299,
199,224308,BSU25140,,NE,12682299,
199,224308,BSU25110,,NE,12682299,
199,224308,BSU25100,,NE,12682299,
199,224308,BSU25070,,NE,12682299,
199,224308,BSU25050,,NE,12682299,
199,224308,BSU25040,,NE,12682299,
199,224308,BSU25010,,NE,12682299,
199,224308,BSU24990,,NE,12682299,
199,224308,BSU24980,,NE,12682299,
199,224308,BSU24960,,NE,12682299,
199,224308,BSU24930,,NE,12682299,
199,224308,BSU24910,,NE,12682299,
199,224308,BSU24900,,NE,12682299,
199,224308,BSU24890,,NE,12682299,
199,224308,BSU24870,,NE,12682299,
199,224308,BSU24860,,NE,12682299,
199,224308,BSU24850,,NE,12682299,
199,224308,BSU24830,,NE,12682299,
199,224308,BSU24820,,NE,12682299,
199,224308,BSU24800,,NE,12682299,
199,224308,BSU24790,,NE,12682299,
199,224308,BSU24780,,NE,12682299,
199,224308,BSU24760,,NE,12682299,
199,224308,BSU24750,,NE,12682299,
199,224308,BSU24740,,NE,12682299,
199,224308,BSU24710,,NE,12682299,
199,224308,BSU24700,,NE,12682299,
199,224308,BSU24680,,NE,12682299,
199,224308,BSU24640,,NE,12682299,
199,224308,BSU24630,,NE,12682299,
199,224308,BSU24620,,NE,12682299,
199,224308,BSU24590,,NE,12682299,
199,224308,BSU24570,,NE,12682299,
199,224308,BSU24560,,NE,12682299,
199,224308,BSU24550,,NE,12682299,
199,224308,BSU24540,,NE,12682299,
199,224308,BSU24530,,NE,12682299,
199,224308,BSU24520,,NE,12682299,
199,224308,BSU24510,,NE,12682299,
199,224308,BSU24500,,NE,12682299,
199,224308,BSU24490,,NE,12682299,
199,224308,BSU24460,,NE,12682299,
199,224308,BSU24450,,NE,12682299,
199,224308,BSU24430,,NE,12682299,
199,224308,BSU24420,,NE,12682299,
199,224308,BSU24400,,NE,12682299,
199,224308,BSU24360,,NE,12682299,
199,224308,BSU24330,,NE,12682299,
199,224308,BSU24290,,NE,12682299,
199,224308,BSU24280,,NE,12682299,
199,224308,BSU24260,,NE,12682299,
199,224308,BSU24230,,NE,12682299,
199,224308,BSU24220,,NE,12682299,
199,224308,BSU24210,,NE,12682299,
199,224308,BSU24190,,NE,12682299,
199,224308,BSU24180,,NE,12682299,
199,224308,BSU24150,,NE,12682299,
199,224308,BSU24120,,NE,12682299,
199,224308,BSU24100,,NE,12682299,
199,224308,BSU24090,,NE,12682299,
199,224308,BSU24080,,NE,12682299,
199,224308,BSU24070,,NE,12682299,
199,224308,BSU24060,,NE,12682299,
199,224308,BSU24050,,NE,12682299,
199,224308,BSU24040,,NE,12682299,
199,224308,BSU24030,,NE,12682299,
199,224308,BSU24020,,NE,12682299,
199,224308,BSU24000,,NE,12682299,
199,224308,BSU23990,,NE,12682299,
199,224308,BSU23980,,NE,12682299,
199,224308,BSU23970,,NE,12682299,
199,224308,BSU23960,,NE,12682299,
199,224308,BSU23930,,NE,12682299,
199,224308,BSU23920,,NE,12682299,
199,224308,BSU23910,,NE,12682299,
199,224308,BSU23900,,NE,12682299,
199,224308,BSU23870,,NE,12682299,
199,224308,BSU23860,,NE,12682299,
199,224308,BSU23820,,NE,12682299,
199,224308,BSU23800,,NE,12682299,
199,224308,BSU23790,,NE,12682299,
199,224308,BSU23770,,NE,12682299,
199,224308,BSU23750,,NE,12682299,
199,224308,BSU23730,,NE,12682299,
199,224308,BSU23720,,NE,12682299,
199,224308,BSU23710,,NE,12682299,
199,224308,BSU23700,,NE,12682299,
199,224308,BSU23690,,NE,12682299,
199,224308,BSU23660,,NE,12682299,
199,224308,BSU23650,,NE,12682299,
199,224308,BSU23630,,NE,12682299,
199,224308,BSU23620,,NE,12682299,
199,224308,BSU23610,,NE,12682299,
199,224308,BSU23600,,NE,12682299,
199,224308,BSU23560,,NE,12682299,
199,224308,BSU23550,,NE,12682299,
199,224308,BSU23540,,NE,12682299,
199,224308,BSU23520,,NE,12682299,
199,224308,BSU23510,,NE,12682299,
199,224308,BSU23500,,NE,12682299,
199,224308,BSU23490,,NE,12682299,
199,224308,BSU23480,,NE,12682299,
199,224308,BSU23470,,NE,12682299,
199,224308,BSU23460,,NE,12682299,
199,224308,BSU23450,,NE,12682299,
199,224308,BSU23440,,NE,12682299,
199,224308,BSU23430,,NE,12682299,
199,224308,BSU23420,,NE,12682299,
199,224308,BSU23410,,NE,12682299,
199,224308,BSU23402,,NE,12682299,
199,224308,BSU23370,,NE,12682299,
199,224308,BSU23360,,NE,12682299,
199,224308,BSU23320,,NE,12682299,
199,224308,BSU23310,,NE,12682299,
199,224308,BSU23300,,NE,12682299,
199,224308,BSU23260,,NE,12682299,
199,224308,BSU23250,,NE,12682299,
199,224308,BSU23240,,NE,12682299,
199,224308,BSU23220,,NE,12682299,
199,224308,BSU23210,,NE,12682299,
199,224308,BSU23200,,NE,12682299,
199,224308,BSU23180,,NE,12682299,
199,224308,BSU23170,,NE,12682299,
199,224308,BSU23120,,NE,12682299,
199,224308,BSU23110,,NE,12682299,
199,224308,BSU23100,,NE,12682299,
199,224308,BSU23080,,NE,12682299,
199,224308,BSU23050,,NE,12682299,
199,224308,BSU23040,,NE,12682299,
199,224308,BSU23030,,NE,12682299,
199,224308,BSU23020,,NE,12682299,
199,224308,BSU23010,,NE,12682299,
199,224308,BSU23000,,NE,12682299,
199,224308,BSU22990,,NE,12682299,
199,224308,BSU22970,,NE,12682299,
199,224308,BSU22950,,NE,12682299,
199,224308,BSU22930,,NE,12682299,
199,224308,BSU22920,,NE,12682299,
199,224308,BSU22910,,NE,12682299,
199,224308,BSU22869,,NE,12682299,
199,224308,BSU22860,,NE,12682299,
199,224308,BSU22849,,NE,12682299,
199,224308,BSU22840,,NE,12682299,
199,224308,BSU22820,,NE,12682299,
199,224308,BSU22810,,NE,12682299,
199,224308,BSU22800,,NE,12682299,
199,224308,BSU22780,,NE,12682299,
199,224308,BSU22750,,NE,12682299,
199,224308,BSU22730,,NE,12682299,
199,224308,BSU22710,,NE,12682299,
199,224308,BSU22700,,NE,12682299,
199,224308,BSU22690,,NE,12682299,
199,224308,BSU22670,,NE,12682299,
199,224308,BSU22650,,NE,12682299,
199,224308,BSU22630,,NE,12682299,
199,224308,BSU22610,,NE,12682299,
199,224308,BSU22600,,NE,12682299,
199,224308,BSU22590,,NE,12682299,
199,224308,BSU22580,,NE,12682299,
199,224308,BSU22570,,NE,12682299,
199,224308,BSU22560,,NE,12682299,
199,224308,BSU22540,,NE,12682299,
199,224308,BSU22520,,NE,12682299,
199,224308,BSU22510,,NE,12682299,
199,224308,BSU22500,,NE,12682299,
199,224308,BSU22480,,NE,12682299,
199,224308,BSU22470,,NE,12682299,
199,224308,BSU22430,,NE,12682299,
199,224308,BSU22420,,NE,12682299,
199,224308,BSU22410,,NE,12682299,
199,224308,BSU22390,,NE,12682299,
199,224308,BSU22370,,NE,12682299,
199,224308,BSU22360,,NE,12682299,
199,224308,BSU22340,,NE,12682299,
199,224308,BSU22310,,NE,12682299,
199,224308,BSU22300,,NE,12682299,
199,224308,BSU22280,,NE,12682299,
199,224308,BSU22270,,NE,12682299,
199,224308,BSU22260,,NE,12682299,
199,224308,BSU22250,,NE,12682299,
199,224308,BSU22230,,NE,12682299,
199,224308,BSU22190,,NE,12682299,
199,224308,BSU22170,,NE,12682299,
199,224308,BSU22169,,NE,12682299,
199,224308,BSU22150,,NE,12682299,
199,224308,BSU22140,,NE,12682299,
199,224308,BSU22120,,NE,12682299,
199,224308,BSU22100,,NE,12682299,
199,224308,BSU22080,,NE,12682299,
199,224308,BSU22070,,NE,12682299,
199,224308,BSU22060,,NE,12682299,
199,224308,BSU22040,,NE,12682299,
199,224308,BSU22020,,NE,12682299,
199,224308,BSU22019,,NE,12682299,
199,224308,BSU22010,,NE,12682299,
199,224308,BSU22000,,NE,12682299,
199,224308,BSU21990,,NE,12682299,
199,224308,BSU21980,,NE,12682299,
199,224308,BSU21970,,NE,12682299,
199,224308,BSU21960,,NE,12682299,
199,224308,BSU21940,,NE,12682299,
199,224308,BSU21930,,NE,12682299,
199,224308,BSU21920,,NE,12682299,
199,224308,BSU21880,,NE,12682299,
199,224308,BSU21860,,NE,12682299,
199,224308,BSU21850,,NE,12682299,
199,224308,BSU21790,,NE,12682299,
199,224308,BSU21780,,NE,12682299,
199,224308,BSU21760,,NE,12682299,
199,224308,BSU21750,,NE,12682299,
199,224308,BSU21740,,NE,12682299,
199,224308,BSU21730,,NE,12682299,
199,224308,BSU21720,,NE,12682299,
199,224308,BSU21710,,NE,12682299,
199,224308,BSU21700,,NE,12682299,
199,224308,BSU21690,,NE,12682299,
199,224308,BSU21680,,NE,12682299,
199,224308,BSU21660,,NE,12682299,
199,224308,BSU21650,,NE,12682299,
199,224308,BSU21640,,NE,12682299,
199,224308,BSU21630,,NE,12682299,
199,224308,BSU21620,,NE,12682299,
199,224308,BSU21610,,NE,12682299,
199,224308,BSU21600,,NE,12682299,
199,224308,BSU21590,,NE,12682299,
199,224308,BSU21580,,NE,12682299,
199,224308,BSU21570,,NE,12682299,
199,224308,BSU21560,,NE,12682299,
199,224308,BSU21550,,NE,12682299,
199,224308,BSU21540,,NE,12682299,
199,224308,BSU21530,,NE,12682299,
199,224308,BSU21520,,NE,12682299,
199,224308,BSU21490,,NE,12682299,
199,224308,BSU21480,,NE,12682299,
199,224308,BSU21470,,NE,12682299,
199,224308,BSU21460,,NE,12682299,
199,224308,BSU21450,,NE,12682299,
199,224308,BSU21440,,NE,12682299,
199,224308,BSU21430,,NE,12682299,
199,224308,BSU21420,,NE,12682299,
199,224308,BSU21390,,NE,12682299,
199,224308,BSU21370,,NE,12682299,
199,224308,BSU21360,,NE,12682299,
199,224308,BSU21330,,NE,12682299,
199,224308,BSU21320,,NE,12682299,
199,224308,BSU21310,,NE,12682299,
199,224308,BSU21280,,NE,12682299,
199,224308,BSU21270,,NE,12682299,
199,224308,BSU21260,,NE,12682299,
199,224308,BSU21240,,NE,12682299,
199,224308,BSU21230,,NE,12682299,
199,224308,BSU21229,,NE,12682299,
199,224308,BSU21220,,NE,12682299,
199,224308,BSU21210,,NE,12682299,
199,224308,BSU21180,,NE,12682299,
199,224308,BSU21170,,NE,12682299,
199,224308,BSU21150,,NE,12682299,
199,224308,BSU21140,,NE,12682299,
199,224308,BSU21120,,NE,12682299,
199,224308,BSU21110,,NE,12682299,
199,224308,BSU21090,,NE,12682299,
199,224308,BSU21080,,NE,12682299,
199,224308,BSU21070,,NE,12682299,
199,224308,BSU21050,,NE,12682299,
199,224308,BSU21030,,NE,12682299,
199,224308,BSU21020,,NE,12682299,
199,224308,BSU21000,,NE,12682299,
199,224308,BSU20999,,NE,12682299,
199,224308,BSU20990,,NE,12682299,
199,224308,BSU20980,,NE,12682299,
199,224308,BSU20970,,NE,12682299,
199,224308,BSU20960,,NE,12682299,
199,224308,BSU20950,,NE,12682299,
199,224308,BSU20940,,NE,12682299,
199,224308,BSU20929,,NE,12682299,
199,224308,BSU20928,,NE,12682299,
199,224308,BSU20860,,NE,12682299,
199,224308,BSU20830,,NE,12682299,
199,224308,BSU20820,,NE,12682299,
199,224308,BSU20810,,NE,12682299,
199,224308,BSU20800,,NE,12682299,
199,224308,BSU20760,,NE,12682299,
199,224308,BSU20750,,NE,12682299,
199,224308,BSU20730,,NE,12682299,
199,224308,BSU20710,,NE,12682299,
199,224308,BSU20690,,NE,12682299,
199,224308,BSU20680,,NE,12682299,
199,224308,BSU20660,,NE,12682299,
199,224308,BSU20640,,NE,12682299,
199,224308,BSU20630,,NE,12682299,
199,224308,BSU20620,,NE,12682299,
199,224308,BSU20610,,NE,12682299,
199,224308,BSU20600,,NE,12682299,
199,224308,BSU20590,,NE,12682299,
199,224308,BSU20580,,NE,12682299,
199,224308,BSU20570,,NE,12682299,
199,224308,BSU20540,,NE,12682299,
199,224308,BSU20530,,NE,12682299,
199,224308,BSU20500,,NE,12682299,
199,224308,BSU20490,,NE,12682299,
199,224308,BSU20480,,NE,12682299,
199,224308,BSU20470,,NE,12682299,
199,224308,BSU20440,,NE,12682299,
199,224308,BSU20430,,NE,12682299,
199,224308,BSU20420,,NE,12682299,
199,224308,BSU20400,,NE,12682299,
199,224308,BSU20380,,NE,12682299,
199,224308,BSU20360,,NE,12682299,
199,224308,BSU20350,,NE,12682299,
199,224308,BSU20340,,NE,12682299,
199,224308,BSU20330,,NE,12682299,
199,224308,BSU20320,,NE,12682299,
199,224308,BSU20310,,NE,12682299,
199,224308,BSU20300,,NE,12682299,
199,224308,BSU20290,,NE,12682299,
199,224308,BSU20280,,NE,12682299,
199,224308,BSU20270,,NE,12682299,
199,224308,BSU20260,,NE,12682299,
199,224308,BSU20250,,NE,12682299,
199,224308,BSU20240,,NE,12682299,
199,224308,BSU20220,,NE,12682299,
199,224308,BSU20210,,NE,12682299,
199,224308,BSU20200,,NE,12682299,
199,224308,BSU20160,,NE,12682299,
199,224308,BSU20150,,NE,12682299,
199,224308,BSU20130,,NE,12682299,
199,224308,BSU20120,,NE,12682299,
199,224308,BSU20110,,NE,12682299,
199,224308,BSU20090,,NE,12682299,
199,224308,BSU20080,,NE,12682299,
199,224308,BSU20070,,NE,12682299,
199,224308,BSU20060,,NE,12682299,
199,224308,BSU20050,,NE,12682299,
199,224308,BSU20040,,NE,12682299,
199,224308,BSU20030,,NE,12682299,
199,224308,BSU19999,,NE,12682299,
199,224308,BSU19990,,NE,12682299,
199,224308,BSU19980,,NE,12682299,
199,224308,BSU19970,,NE,12682299,
199,224308,BSU19950,,NE,12682299,
199,224308,BSU19940,,NE,12682299,
199,224308,BSU19930,,NE,12682299,
199,224308,BSU19920,,NE,12682299,
199,224308,BSU19900,,NE,12682299,
199,224308,BSU19890,,NE,12682299,
199,224308,BSU19880,,NE,12682299,
199,224308,BSU19860,,NE,12682299,
199,224308,BSU19850,,NE,12682299,
199,224308,BSU19840,,NE,12682299,
199,224308,BSU19820,,NE,12682299,
199,224308,BSU19800,,NE,12682299,
199,224308,BSU19790,,NE,12682299,
199,224308,BSU19780,,NE,12682299,
199,224308,BSU19770,,NE,12682299,
199,224308,BSU19750,,NE,12682299,
199,224308,BSU19730,,NE,12682299,
199,224308,BSU19720,,NE,12682299,
199,224308,BSU19710,,NE,12682299,
199,224308,BSU19700,,NE,12682299,
199,224308,BSU19690,,NE,12682299,
199,224308,BSU19689,,NE,12682299,
199,224308,BSU19680,,NE,12682299,
199,224308,BSU19670,,NE,12682299,
199,224308,BSU19660,,NE,12682299,
199,224308,BSU19650,,NE,12682299,
199,224308,BSU19640,,NE,12682299,
199,224308,BSU19639,,NE,12682299,
199,224308,BSU19620,,NE,12682299,
199,224308,BSU19610,,NE,12682299,
199,224308,BSU19590,,NE,12682299,
199,224308,BSU19580,,NE,12682299,
199,224308,BSU19579,,NE,12682299,
199,224308,BSU19570,,NE,12682299,
199,224308,BSU19550,,NE,12682299,
199,224308,BSU19530,,NE,12682299,
199,224308,BSU19520,,NE,12682299,
199,224308,BSU19510,,NE,12682299,
199,224308,BSU19490,,NE,12682299,
199,224308,BSU19470,,NE,12682299,
199,224308,BSU19460,,NE,12682299,
199,224308,BSU19420,,NE,12682299,
199,224308,BSU19400,,NE,12682299,
199,224308,BSU19380,,NE,12682299,
199,224308,BSU19370,,NE,12682299,
199,224308,BSU19350,,NE,12682299,
199,224308,BSU19300,,NE,12682299,
199,224308,BSU19280,,NE,12682299,
199,224308,BSU19260,,NE,12682299,
199,224308,BSU19250,,NE,12682299,
199,224308,BSU19230,,NE,12682299,
199,224308,BSU19210,,NE,12682299,
199,224308,BSU19200,,NE,12682299,
199,224308,BSU19180,,NE,12682299,
199,224308,BSU19160,,NE,12682299,
